type,millis,sensor_x,sensor_y,sensor_z
10,1659069801852,0.72529995,-0.5475,-1.5055
10,1659069801873,0.81689996,-0.38639998,-1.3352
4,1659069801871,1.5377398,-0.99857265,0.26277676
4,1659069801890,1.350082,-1.1749033,0.13700834
10,1659069801892,0.6082,-0.38,-1.0961
4,1659069801910,1.2585045,-1.1423877,0.09341002
10,1659069801912,0.3987,-0.3346,-0.6961
4,1659069801930,1.2945107,-0.8868542,0.1404641
10,1659069801936,0.0455,-0.45139998,-0.24499999
10,1659069801954,-0.312,-0.3928,-0.1706
4,1659069801954,1.4045712,-0.5245762,0.26330036
10,1659069801992,-0.35099998,-0.5516,0.4531
4,1659069801990,1.7444391,-0.29988247,0.4610811
4,1659069802010,1.9194432,-0.5510004,0.3819304
10,1659069802014,-0.55039996,-0.58709997,0.38689998
4,1659069802052,1.8955846,-0.74815285,0.39301324
4,1659069802030,1.9944924,-0.75239396,0.33808774
10,1659069802052,-0.6141,-0.0863,-0.7837
10,1659069802035,-0.5531,-0.25419998,-0.0466
4,1659069802070,1.7002299,-0.7480656,0.46254715
10,1659069802072,-0.2985,-0.089099996,-1.2682999
4,1659069802090,1.4884691,-0.8182976,0.421881
10,1659069802092,0.0862,-0.0554,-1.5785999
4,1659069802110,1.3062044,-0.92500705,0.37809068
10,1659069802112,-0.0301,-0.0423,-1.6922
4,1659069802130,1.0800272,-0.9337686,0.35787976
10,1659069802132,0.0778,-0.0637,-1.8116
4,1659069802170,0.71916294,-0.7015002,0.34883896
10,1659069802173,0.3319,-0.1037,-1.9395
10,1659069802155,0.0457,-0.0633,-1.8247
10,1659069802155,0.0457,-0.0633,-1.8247
4,1659069802210,0.37018433,-0.40987313,0.2587974
10,1659069802212,0.38009998,-0.2543,-2.06
4,1659069802230,0.1922131,-0.34686673,0.20256291
10,1659069802273,0.34309998,-0.0632,-1.5605999
10,1659069802235,0.6279,-0.1302,-2.0593998
10,1659069802253,0.6917,-0.1191,-1.8948
10,1659069802253,0.6917,-0.1191,-1.8948
4,1659069802290,-0.32108822,-0.018325957,0.07822566
4,1659069802270,-0.18900171,-0.093322754,0.08707447
10,1659069802292,0.3445,-0.0139,-1.3251
4,1659069802310,-0.45697954,0.006981317,0.040352013
10,1659069802312,0.2996,-0.060099997,-1.0935
4,1659069802351,-0.6104289,0.04061381,-0.038100537
10,1659069802354,0.31129998,-0.17029999,-0.3204
4,1659069802370,-0.5815088,0.06335545,-0.010454522
4,1659069802330,-0.56930894,0.01850049,0.002042035
10,1659069802333,0.3311,-0.1025,-0.7502
10,1659069802372,-0.1806,-0.2153,0.1806
10,1659069802392,-0.2164,-0.1916,0.4429
4,1659069802390,-0.50630254,0.11128219,0.053878315
4,1659069802410,-0.408791,0.10880382,0.08332202
10,1659069802417,-0.0769,-0.111499995,0.574
10,1659069802453,-0.114199996,-0.0958,0.3597
10,1659069802453,-0.114199996,-0.0958,0.3597
4,1659069802470,-0.22654374,-0.15831882,0.13540265
10,1659069802472,-0.3566,-0.0116,0.32709998
4,1659069802490,-0.19125319,-0.21874212,0.19017108
10,1659069802492,-0.18159999,-0.047399998,0.3678
4,1659069802510,-0.13247049,-0.25576055,0.19310322
10,1659069802515,-0.0289,-0.0951,0.3354
4,1659069802531,-0.070842914,-0.26846653,0.19682078
10,1659069802532,0.0727,-0.075899996,0.1568
4,1659069802550,-0.044820055,-0.26481882,0.17697638
10,1659069802552,0.2025,-0.097799994,-0.0198
10,1659069802572,0.1891,-0.13949999,-0.0735
4,1659069802570,-0.025167648,-0.26092672,0.17062339
10,1659069802593,0.3436,-0.1325,-0.1918
4,1659069802590,-0.008517207,-0.25490534,0.15098843
4,1659069802611,-0.008133234,-0.21914354,0.12175417
4,1659069802632,-0.015149458,-0.18673277,0.08822639
10,1659069802613,0.355,-0.1647,-0.2575
10,1659069802633,0.4712,-0.1179,-0.3909
10,1659069802653,0.66359997,-0.12889999,-0.45619997
4,1659069801690,1.4605788,1.0568492,0.69568825
4,1659069802650,-0.04787438,-0.14287265,0.03275983
4,1659069802670,-0.043022364,-0.07852236,-0.016598081
10,1659069802672,0.45619997,-0.3241,-0.15429999
10,1659069802692,0.21139999,-0.2733,0.051599998
10,1659069802732,0.2349,-0.1078,-0.0022
10,1659069802714,0.3146,-0.1064,0.0245
4,1659069802710,0.07401941,-0.02628466,-0.055047683
4,1659069802730,0.087545715,0.02094395,-0.061103977
10,1659069802754,0.1393,-0.1488,-0.0535
4,1659069801730,2.3513775,1.6444317,1.025538
10,1659069801732,0.1328,-0.5476,1.8779
4,1659069802750,0.10543534,0.008709193,-0.067718774
4,1659069802690,0.016510814,-0.060318578,-0.036250487
10,1659069801714,-0.3423,-0.41529998,2.5405998
4,1659069801710,1.934907,1.5197455,0.9391791
4,1659069802790,0.07792895,-0.04321435,-0.046670105
10,1659069802792,0.055999998,0.032899998,-0.29709998
4,1659069802770,0.108210415,-0.033440508,-0.06637487
10,1659069802772,0.0053,-0.0726,-0.1997
4,1659069802810,0.03890339,-0.05232497,-0.043161992
10,1659069802813,0.112399995,-0.0079,-0.39069998
4,1659069802831,0.009320058,-0.046844635,-0.05878269
10,1659069802832,0.1287,-0.047599997,-0.3154
4,1659069802851,0.023230333,-0.021589722,-0.06934193
4,1659069801850,1.8071488,-0.64332837,0.40559706
10,1659069802852,-0.0087,-0.1056,-0.18689999
4,1659069802870,0.05349434,0.01665044,-0.04998623
10,1659069802872,-0.0747,-0.105,-0.17279999
10,1659069802893,0.1116,-0.0665,-0.2895
4,1659069802890,0.05969026,0.05550147,-0.047211155
10,1659069802912,-0.0346,-0.067499995,-0.38439998
4,1659069802910,0.04485496,0.054419365,-0.039200094
4,1659069802931,-7.15585E-4,0.0283616,-0.025045475
10,1659069802933,0.0822,-0.0093,-0.50189996
10,1659069802952,0.176,-0.0284,-0.3737
4,1659069802950,-0.058922317,0.0077667153,-0.03141593
4,1659069802970,-0.0636347,0.0094945915,-0.04914847
10,1659069802972,0.133,-0.114199996,-0.1787
10,1659069802995,0.1034,-0.1406,-0.072799996
10,1659069801972,-0.3376,-0.30449998,0.1135
4,1659069803031,0.026790803,0.070179686,-0.037070792
4,1659069803011,-0.010751228,0.044750243,-0.055414204
10,1659069803012,0.0558,-0.118499994,-0.0213
4,1659069802990,-0.043057274,0.0312763,-0.05422738
4,1659069803050,0.069272116,0.07431612,-0.025237462
10,1659069803033,-0.030199999,-0.1366,0.0758
10,1659069803052,0.027999999,-0.019,0.024
4,1659069801970,1.5619824,-0.26623252,0.41725585
10,1659069803072,0.1331,-0.030499998,-0.098
4,1659069803070,0.068608895,0.06904522,-0.027017696
4,1659069803090,0.056199603,0.043161992,-0.037384953
10,1659069803152,0.0526,-0.0255,-0.35279998
4,1659069803130,0.053983033,-0.012810716,-0.030717794
10,1659069803117,-0.0276,-0.0821,-0.1591
10,1659069803117,-0.0276,-0.0821,-0.1591
10,1659069803096,0.1012,-0.0026999998,-0.112399995
4,1659069803150,0.03806563,-0.013421582,-0.02745403
10,1659069803132,0.0668,-0.0539,-0.2749
10,1659069803172,0.20439999,-0.0359,-0.4534
4,1659069803170,0.0049043754,-0.00816814,-0.040264744
4,1659069803192,-0.025516713,-0.006387905,-0.039008107
10,1659069803193,-0.0823,-0.123399995,-0.4132
4,1659069802190,0.5313829,-0.4969476,0.30878365
10,1659069802192,0.546,-0.17719999,-1.9904
4,1659069803210,-0.042655848,-0.009459685,-0.009442232
10,1659069803212,-0.0457,-0.053099997,-0.3788
4,1659069803230,-0.06794567,-0.012060225,-0.02029818
10,1659069803232,0.0144,-0.1105,-0.4067
10,1659069803272,0.21229999,0.0023999999,-0.16219999
4,1659069803290,-0.07052875,0.0056199604,-0.039566614
10,1659069803292,0.1235,-0.122099996,-0.0821
4,1659069803313,-0.038187806,0.023928463,-0.018011797
10,1659069803314,-0.1433,-0.1091,-0.0464
4,1659069803330,-0.034958944,0.035116024,0.001134464
10,1659069803332,0.1156,-0.029,-0.161
4,1659069803350,-0.045675267,0.010541788,-0.017994344
10,1659069803352,0.087,-0.086799994,-0.16679999
10,1659069803378,0.0123,-0.104499996,-0.0968
4,1659069803393,-0.028082348,0.022759093,-0.009093165
10,1659069803394,0.1898,-0.0541,-0.1239
10,1659069803412,0.1432,-0.102,-0.1679
4,1659069803430,-0.02029818,0.027872909,-0.02904228
4,1659069803450,-0.03227114,0.01891937,-0.015271631
4,1659069803410,-0.023317598,0.025080381,-0.031206487
10,1659069803452,0.058199998,-0.030499998,-0.273
10,1659069803473,0.1107,-0.029099999,-0.2787
4,1659069803470,-0.052394785,0.005078908,-0.023195425
4,1659069803494,-0.062430426,-0.0030543262,-0.032375857
10,1659069803494,0.0859,-0.1151,-0.2102
4,1659069803511,-0.047350783,0.012863076,-0.03663446
10,1659069803512,0.052699998,-0.1318,-0.0457
10,1659069803552,-0.049399998,-0.0791,-0.1732
4,1659069803551,0.008203047,0.04944518,-0.019739674
4,1659069803570,-0.0095294975,0.0075572757,-0.018064158
10,1659069803572,0.044099998,-0.039699998,-0.30769998
10,1659069803594,0.077199996,-0.0585,-0.23089999
4,1659069803593,-0.037926003,-0.034260813,-0.02932153
10,1659069803612,-0.0163,-0.0663,-0.081999995
4,1659069803610,-0.037926003,-0.025987953,-0.023492131
4,1659069803630,-0.012042772,0.012130038,-0.003926991
10,1659069803652,-0.0018,-0.054199997,-0.0429
10,1659069803632,-0.0029,-0.0448,-0.0115
4,1659069803650,0.013299409,0.027977629,3.3161257E-4
4,1659069803671,0.022724187,0.013648475,0.0037175512
10,1659069803672,-0.0501,-0.0743,-0.13759999
4,1659069803692,0.016702801,-0.006510078,0.009267698
10,1659069803693,0.0278,-0.0163,-0.2014
4,1659069803711,0.0060562924,-0.017662732,0.01144936
10,1659069803714,-0.053,-0.0859,-0.23709999
4,1659069803730,-0.0010646508,-0.009704031,0.026232298
10,1659069803752,0.0756,-0.0774,-0.2461
4,1659069803750,-0.007871435,-0.010524335,0.011309734
10,1659069803773,-0.035099998,-0.087299995,-0.1788
4,1659069803770,-0.013508848,-0.019128809,0.022794
4,1659069803830,0.009459685,0.011292281,0.02713987
10,1659069803832,0.040999997,-0.0884,-0.20089999
4,1659069803810,0.005078908,-0.0066497047,0.0075572757
10,1659069803856,0.26139998,-0.0503,-0.28669998
10,1659069803913,0.12329999,-0.0402,-0.21079999
4,1659069803875,-0.012479104,-0.0061784657,-0.011431906
10,1659069803876,0.072799996,-0.1389,-0.2277
10,1659069803953,0.0471,0.049399998,0.0084999995
4,1659069803930,-0.022026055,0.0044854963,-0.008517207
10,1659069803932,0.0848,0.0387,-0.105299994
4,1659069803890,-0.0064228117,0.009756391,0.001012291
10,1659069803892,0.0548,-0.0795,-0.2298
4,1659069803910,-0.017348573,0.019547688,-0.0016057029
4,1659069803951,-0.02167699,-0.008761553,-0.012479104
10,1659069803975,-0.1275,-0.018199999,0.083
10,1659069804012,-0.43949997,-0.1357,0.3701
4,1659069803990,-0.004468043,-0.09424778,0.019285887
10,1659069803975,-0.1275,-0.018199999,0.083
10,1659069803992,-0.2166,-0.1451,0.15709999
4,1659069804010,0.06525786,-0.08745845,0.01446878
10,1659069804032,-0.7299,-0.0795,0.33179998
4,1659069804030,0.21069615,-0.0076619955,0.074787356
10,1659069804074,-1.423,0.1718,-1.5834
4,1659069804073,0.14409438,-0.20420352,0.38463566
4,1659069804050,0.28776988,-0.040299654,0.20516345
10,1659069804052,-1.2154,-0.068799995,-0.4906
4,1659069804091,-0.2372077,-0.46982518,0.5334948
10,1659069804092,-1.3173,0.80579996,-2.5505
10,1659069804112,-1.798,0.57699996,-3.1645
4,1659069804130,-1.3113531,-1.3607285,0.98691386
4,1659069804110,-0.7628485,-0.91929984,0.7335968
10,1659069804139,-2.01,0.38439998,-3.1994998
4,1659069804153,-1.8329273,-1.824794,1.0737964
4,1659069804171,-2.075947,-2.1985214,1.0125178
10,1659069804154,-0.84959996,0.3631,-3.1550999
10,1659069804172,-0.087299995,-0.1416,-2.0873
10,1659069804193,0.2724,-0.40719998,-1.8463999
4,1659069804190,-2.2495549,-2.1941931,0.87873834
4,1659069804210,-2.331411,-2.0362058,0.86873764
10,1659069803252,-0.1488,-0.0393,-0.2728
4,1659069804250,-2.2859974,-1.1472747,0.7782423
10,1659069804252,1.1315,-0.97569996,-0.8207
10,1659069804212,0.6422,-0.5615,-1.5900999
10,1659069804232,1.2350999,-0.7748,-1.1048
4,1659069803250,-0.08543386,-0.027070057,0.0034557518
4,1659069804230,-2.3316376,-1.6838762,0.78365284
4,1659069804271,-2.3060162,-0.6628062,0.8264483
10,1659069804272,0.9565,-1.1587,-1.3652999
4,1659069803270,-0.09253736,-0.01441642,0.0
4,1659069804290,-2.41674,-0.31543335,0.88118184
10,1659069804292,1.1755999,-1.2492,-1.3708999
10,1659069804312,0.90919995,-1.6200999,-1.1065999
4,1659069804310,-2.4970427,-0.096621424,0.93715453
4,1659069804330,-2.5091376,-0.040107667,0.9737541
4,1659069804353,-2.499678,0.03996804,0.9669473
10,1659069804336,0.6992,-1.7131,-0.7298
10,1659069804353,0.9952,-1.5848999,-0.498
4,1659069804371,-2.500254,0.21472786,0.9005724
4,1659069803370,-0.04003785,0.006387905,-0.004660029
4,1659069804390,-2.474109,0.48879692,0.8531169
10,1659069804392,0.7291,-1.3578,0.0752
10,1659069804372,1.1417,-1.4165,-0.2999
10,1659069803432,0.0126,-0.100499995,-0.2306
10,1659069804453,-0.78239995,-1.114,0.92179996
4,1659069804470,-1.7335309,1.3913416,1.005746
4,1659069804410,-2.3523722,0.8779006,0.88718575
10,1659069804412,0.1041,-1.2365,0.4506
4,1659069804430,-2.1502979,1.1924962,0.9349031
4,1659069804452,-1.9382929,1.2712804,1.0007194
10,1659069804435,-0.5475,-1.3004999,0.59819996
10,1659069804472,-0.3909,-0.7804,1.1162
4,1659069804490,-1.5804654,1.5336382,0.8372519
4,1659069804510,-1.5080342,1.4815053,0.69778264
10,1659069804492,0.45409998,-0.49179998,0.85249996
4,1659069804530,-1.4538418,1.3662263,0.63524747
10,1659069804512,-0.2271,-0.6612,0.5744
10,1659069804532,-0.21679999,-0.5988,0.6721
4,1659069803530,-0.011239921,0.04358087,-0.03466224
10,1659069803532,0.0405,-0.1195,-0.0349
10,1659069804554,0.2586,-0.7116,0.9485
10,1659069804554,0.2586,-0.7116,0.9485
10,1659069804573,-0.1343,-0.905,1.9995999
4,1659069804572,-1.1760552,1.0700788,0.41018727
4,1659069804590,-0.8215614,0.882613,0.39961058
10,1659069804592,-0.2687,-0.8135,2.7201998
10,1659069804613,0.12619999,-0.7951,3.0167
4,1659069804611,-0.41626102,0.7921526,0.37948695
4,1659069804630,-0.014556046,0.7487637,0.2916794
10,1659069804632,0.518,-0.54679996,2.9259
10,1659069804653,0.62439996,-0.47169998,2.3855999
10,1659069804653,0.62439996,-0.47169998,2.3855999
4,1659069804671,0.56238,0.5855056,0.111927964
4,1659069804690,0.7201403,0.4674166,0.07719591
10,1659069804677,0.43289998,-0.48079997,1.7444999
10,1659069804692,0.2077,-0.494,1.0839
4,1659069804711,0.7782947,0.36203364,0.033894293
10,1659069804718,0.5003,-0.382,0.3945
4,1659069804733,0.77679366,0.29143506,-0.07435103
10,1659069804734,0.89,-0.2138,0.0646
4,1659069804750,0.79141957,0.22856832,-0.19542451
10,1659069804752,0.8304,-0.10789999,-0.0016999999
10,1659069803733,0.0814,-0.0178,-0.2166
10,1659069804773,0.32819998,-0.2296,-0.1328
4,1659069804770,0.83973026,0.13030629,-0.26570892
10,1659069804792,0.2464,-0.182,-0.4924
4,1659069804790,0.8297121,0.056583576,-0.27855456
4,1659069803793,-0.0050440016,-0.0169646,0.020280726
10,1659069803794,0.1065,-0.048299998,-0.1226
10,1659069804812,0.4281,-0.092099994,-0.6737
4,1659069804810,0.76384336,0.07229154,-0.31265828
4,1659069804835,0.70308846,0.1643053,-0.32936108
10,1659069803813,0.042999998,-0.107599996,-0.1433
4,1659069803850,-0.0014137167,6.1086525E-4,0.010559242
10,1659069804835,0.3418,-0.0188,-0.5743
10,1659069804852,0.17549999,-0.0416,-0.3216
4,1659069804851,0.73272413,0.24884905,-0.3376514
10,1659069804872,-0.0534,-0.0679,-0.4269
4,1659069804870,0.7681543,0.26911232,-0.31991884
10,1659069804892,0.0139,0.0482,-0.644
4,1659069804890,0.74153805,0.3066369,-0.30881855
4,1659069804910,0.67833966,0.353307,-0.32122785
10,1659069804912,0.2536,0.14119999,-0.6455
4,1659069804950,0.62931335,0.43486625,-0.29855603
4,1659069804936,0.63290876,0.40423572,-0.33449236
10,1659069804937,0.041699998,0.0208,-0.43519998
10,1659069804953,-0.268,-0.051,-0.2272
4,1659069804970,0.61643285,0.39161697,-0.2592861
10,1659069804972,-0.23339999,0.025799999,-0.4094
4,1659069804990,0.53318065,0.28047442,-0.25403267
10,1659069804992,-0.1317,-0.0117999995,-0.6602
10,1659069805012,-0.0289,0.063099995,-0.6161
4,1659069805010,0.4333129,0.14110987,-0.2694614
4,1659069805031,0.35667548,0.04691445,-0.2912431
10,1659069805032,-0.0348,0.1061,-0.50589997
4,1659069805050,0.29530972,0.0063006384,-0.28520426
10,1659069805052,-0.1901,0.0446,-0.4544
10,1659069805072,-0.1857,0.0814,-0.4791
4,1659069805070,0.23656192,-0.011920598,-0.25408503
10,1659069805092,-0.30519998,0.0782,-0.48119998
4,1659069805090,0.16903514,-0.041364305,-0.21978931
4,1659069805110,0.1065349,-0.050178215,-0.1780934
10,1659069805114,-0.23699999,0.1637,-0.36409998
10,1659069805133,-0.2436,0.0915,-0.127
10,1659069805152,-0.0876,0.1295,-0.029399998
4,1659069805150,0.12925908,-0.039741147,-0.13165018
4,1659069805132,0.087371185,-0.050265484,-0.14268066
10,1659069805172,-0.2549,0.0039999997,-0.1523
4,1659069805170,0.15306537,-0.029618237,-0.12559389
10,1659069805192,-0.2251,0.060999997,-0.0955
10,1659069805252,-0.1969,0.0691,-0.1653
10,1659069805232,-0.2856,0.0030999999,-0.2917
4,1659069805250,0.15224507,-0.030595621,-0.033911746
10,1659069805273,0.1652,0.1346,-0.2947
4,1659069805190,0.16685347,-0.03541273,-0.08901179
4,1659069805210,0.16676621,0.010314896,-0.09576622
10,1659069805212,0.0446,0.1055,-0.24309999
10,1659069805232,-0.2856,0.0030999999,-0.2917
4,1659069805271,0.15303047,-4.0142573E-4,-0.056950092
4,1659069805290,0.1421047,0.017837266,-0.06897541
10,1659069805296,-0.1026,0.053299997,-0.2959
4,1659069805311,0.13765411,-0.008290314,-0.04022984
10,1659069805313,-0.2092,0.131,-0.3274
10,1659069805352,-0.32189998,-0.0295,-0.44759998
4,1659069805331,0.08684758,-0.008464847,-0.02310816
4,1659069805350,0.02872812,-0.049131017,0.020874137
10,1659069805332,-0.088,0.0911,-0.5266
10,1659069805372,0.0504,0.1126,-0.22929999
4,1659069805370,0.002687807,-0.051714107,0.046635196
10,1659069805392,0.1055,0.0622,-0.082899995
10,1659069805413,-0.0605,0.062,0.0925
4,1659069805390,-0.0015184365,-0.0453262,0.017802358
10,1659069805413,-0.0605,0.062,0.0925
10,1659069805432,0.0396,0.0273,0.0075
4,1659069805450,0.0742114,0.061208695,0.022619467
4,1659069805431,0.07094763,0.014870205,0.020367993
10,1659069802433,10,1659069802433,-0.040999997,-0.102699995,0.5179
10,1659069805452,0.0982,-0.0033999998,-0.13059999
10,1659069805492,0.1192,0.032199997,-0.16939999
10,1659069805592,0.0265,-0.0381,-0.22289999
4,1659069805530,0.06832964,0.005358161,-0.003752458
4,1659069805591,0.084578656,0.05108579,-0.021868976
10,1659069805513,0.0919,-0.0352,-0.1326
10,1659069805572,0.1428,0.0422,-0.13589999
10,1659069805552,0.20549999,0.0148,-0.16589999
4,1659069805650,0.0028274334,0.010297443,-0.054471727
10,1659069805652,0.2259,-0.021,-0.1231
4,1659069805490,0.056583576,0.016929694,0.0030019663
4,1659069805550,0.08133234,0.019250982,-0.024521876
10,1659069805513,0.0919,-0.0352,-0.1326
10,1659069805613,0.095699996,-0.0603,-0.28
10,1659069805632,0.20969999,-0.019199999,-0.24309999
4,1659069805791,0.005026548,0.085486226,-0.08189085
4,1659069805630,0.015149458,0.015132004,-0.03302163
10,1659069805714,0.0154,-0.078999996,-0.091199994
10,1659069805752,0.2215,0.0828,-0.3217
4,1659069805470,0.072797686,0.03926991,0.010367256
10,1659069805613,0.095699996,4,1659069805570,0.08155923,0.048014008,-0.03260275
10,1659069805472,0.0557,-0.054399997,-0.23789999
10,1659069805532,0.018,-0.0532,-0.066599995
10,1659069805792,0.0262,0.17029999,-0.0224
4,1659069805730,0.09386381,0.058294,-0.05956809
10,1659069805673,0.116399996,-0.0792,-0.034199998
4,1659069805711,0.09154252,0.05368633,-0.05682792
10,1659069805832,-0.1174,-0.23449999,0.3004
4,1659069805671,0.02008874,0.017034413,-0.06736971
10,1659069805732,0.1466,0.0173,-0.2269
4,1659069805770,0.03354523,0.06354744,-0.08253662
4,1659069805750,0.059445914,0.07086037,-0.07916813
4,1659069805690,0.055152405,0.04394739,-0.062308256
10,1659069805812,-0.3039,-0.063999996,0.1567
10,1659069805692,0.0782,-0.1104,-0.0018
10,1659069805775,0.0752,-0.0028,-0.18509999
4,1659069805810,-0.0347146,0.03375467,-0.040631264
10,1659069805852,0.1383,0.045599997,0.2338
4,1659069805850,0.076532684,-0.09021607,-0.08932595
4,1659069805870,0.13487904,-0.03728023,-0.07696902
4,1659069805830,0.03466224,-0.098000236,-0.046565384
10,1659069805894,-0.1837,-0.051,0.1006
10,1659069805894,-0.1837,-0.051,0.1006
10,1659069805912,-0.2261,0.0257,-0.1073
10,1659069805874,-0.1484,0.0066,0.3297
10,1659069805932,-0.1699,0.052699998,-0.1575
4,1659069805930,0.22776547,0.0048171086,-5.2359875E-4
4,1659069805910,0.21731095,0.030386182,-0.022026055
10,1659069805952,0.066,0.097399995,-0.3245
4,1659069805950,0.21582742,-0.025481807,0.0014137167
10,1659069805993,0.1741,-0.0134,-0.4878
10,1659069806012,0.1708,0.0537,-0.6475
10,1659069805993,0.1741,-0.0134,-0.4878
4,1659069806010,0.18851301,0.0031764992,-0.04314454
10,1659069806112,0.051799998,0.0537,-0.3547
10,1659069806076,0.1311,-0.0030999999,-0.6001
10,1659069806055,0.18969999,-0.050899997,-0.7114
10,1659069806055,0.18969999,-0.050899997,-0.7114
4,1659069806090,-0.0036477381,0.1134464,-0.057979837
4,1659069806075,0.034470253,0.12304571,-0.052621678
10,1659069806092,0.1261,0.051799998,-0.4748
4,1659069806110,-0.038187806,0.08997172,-0.07037167
10,1659069806133,0.0149,-0.0077,-0.1906
4,1659069806130,-0.0551175,0.07271042,-0.07522369
4,1659069806170,-0.032532938,0.06995279,-0.05920157
10,1659069806172,-0.1618,0.049999997,0.064399995
4,1659069806191,-0.009110618,0.05773549,-0.043825217
4,1659069806210,0.0054454273,0.029932396,-0.02942625
10,1659069806213,-0.1793,0.048699997,0.092
10,1659069806232,-0.1419,0.029,0.083799995
4,1659069806230,0.012269665,0.009267698,-0.02480113
4,1659069806250,0.03885103,-0.0036128315,-0.022444934
10,1659069806260,-0.1277,0.0376,0.0955
10,1659069806312,-0.2122,0.021399999,-0.2138
4,1659069806351,0.032375857,-0.039950587,0.046792276
10,1659069806353,0.0567,0.0777,-0.37309998
4,1659069806373,-0.0014660766,-0.05630432,0.029583331
10,1659069806374,0.14289999,-0.0165,-0.41889998
10,1659069806392,0.1015,-0.066199996,-0.391
4,1659069806390,-0.030298917,-0.05242969,0.019495327
4,1659069806411,-0.04436627,-0.0312763,0.026511552
10,1659069806412,0.091299996,-0.0037,-0.259
4,1659069806472,-0.03705334,-0.033580136,-9.773844E-4
10,1659069806473,0.1223,-0.052899998,-0.0936
10,1659069806493,0.0391,-0.0673,-0.0795
4,1659069806510,-0.008901179,0.0023387412,3.6651915E-4
10,1659069806513,0.0654,-0.063099995,-0.074
10,1659069806533,0.075399995,-0.0325,-0.124
4,1659069806530,0.0016406095,0.012182398,-0.0061784657
10,1659069806552,0.0583,-0.023,-0.1528
4,1659069806551,0.0023561944,0.014730579,-0.010576695
10,1659069806572,0.0323,0.025799999,-0.152
4,1659069806570,0.0035255651,0.012653637,-0.012461651
4,1659069806590,1.9198621E-4,0.004310963,-0.014241886
10,1659069806592,0.025899999,0.0058,-0.1511
4,1659069806610,0.0010821042,4.712389E-4,-0.018325957
10,1659069806613,-0.0206,-0.0037,-0.141
4,1659069806630,0.0082205,0.0076270886,-0.012444197
10,1659069806632,-0.0477,0.0061999997,-0.1015
10,1659069806653,-0.084199995,0.0444,-0.1099
4,1659069806650,0.009634217,0.017051866,0.001850049
10,1659069806672,-0.0526,0.042799998,-0.1081
4,1659069806670,0.009773844,0.011205014,0.008674286
10,1659069806692,-0.052199997,0.021399999,-0.1358
4,1659069806691,0.017453292,-0.010070549,0.009546951
4,1659069806712,0.025359634,-0.0031764992,0.013002703
10,1659069806714,-0.055099998,0.0084,-0.1531
4,1659069806751,0.014189526,0.01966986,0.03345796
4,1659069806731,0.028064894,0.02157227,0.024190264
10,1659069806738,-0.037499998,0.0243,-0.19909999
10,1659069806752,0.040799998,-0.0099,-0.2634
10,1659069806772,0.0589,-0.0424,-0.3001
4,1659069806770,-0.0035255651,-0.012304571,0.021013765
4,1659069806790,-0.022619467,-0.020594886,0.013805554
10,1659069806792,0.0348,-0.0132,-0.232
4,1659069806810,-0.01298525,0.012583824,0.014852752
4,1659069806830,0.0022514747,0.035657078,0.018203784
10,1659069806832,0.0202,0.0103,-0.1973
10,1659069806812,0.059499998,-7.0E-4,-0.1471
10,1659069806872,0.0061,-0.0201,-0.2346
10,1659069806854,0.0426,-0.02,-0.26459998
4,1659069806870,-0.02581342,0.028064894,0.018797196
4,1659069806890,-0.037035886,-0.0031415927,0.01743584
10,1659069806854,0.0426,-0.02,-0.26459998
4,1659069806910,-0.034016468,-0.010192723,0.0016755161
10,1659069806892,0.0567,-0.036599997,-0.139
10,1659069806933,0.0326,-0.0567,-0.030599998
10,1659069806912,0.0736,-0.081,-0.065299995
10,1659069806952,0.053999998,-0.0067999996,-0.0605
4,1659069806951,0.018867008,0.03996804,0.0046774824
4,1659069806930,-0.006684611,0.011519173,-0.0012391837
4,1659069805970,0.20696114,-0.054419365,-0.020874137
10,1659069805972,0.1109,-0.0423,-0.41509998
4,1659069806990,0.0029670596,0.03584906,-0.0035953782
10,1659069806972,0.0787,0.009699999,-0.1451
4,1659069806970,0.017959438,0.061627574,0.004607669
10,1659069806992,0.0378,0.0167,-0.20969999
10,1659069806033,0.21579999,0.027099999,-0.7014
4,1659069807030,-0.024364796,-0.051749013,-0.022252947
4,1659069806030,0.13753195,0.061086524,-0.034191
10,1659069807012,0.0336,-0.0132,-0.169
4,1659069807010,-0.025883233,-0.012112585,-0.008970993
10,1659069807032,0.0133,-0.0093,-0.0255
10,1659069807053,-0.030499998,-0.0053999997,0.0583
10,1659069807053,-0.030499998,-0.0053999997,0.0583
4,1659069807090,0.042481314,0.023492131,-0.007871435
10,1659069807072,-0.0134,-0.0547,-0.0202
10,1659069807092,0.103999995,0.026999999,-0.22039999
4,1659069807071,0.042481314,0.0043458696,0.005253441
4,1659069807110,0.030037116,-0.021013765,-0.0067718774
10,1659069807112,-0.0093,-0.0673,-0.23369999
10,1659069807132,0.1061,-0.022499999,-0.31849998
4,1659069807131,0.014940019,-0.027314402,-0.018570304
10,1659069807152,0.0848,0.0442,-0.2583
4,1659069807151,-0.002635447,0.006457718,-0.027070057
4,1659069806150,-0.048624873,0.06602581,-0.07236135
10,1659069806152,-0.102199994,0.0019999999,-0.0585
10,1659069807173,0.020499999,-0.0332,-0.278
10,1659069807173,0.020499999,-0.0332,-0.278
